"ordinal","asset_id","filename","local_classification","confidence","patient_context","procedure_context","sensitive_text","external_ai_current","human_decision","reviewer","reviewed_at","notes"
"141","04497e21-3e49-455a-9502-291d8cb60e73","IMG_3402.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"142","381eb765-8048-4d88-bc67-d245c8e8bc27","IMG_0629.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"143","638502d3-b5cd-4dcc-920e-c8df835d419b","IMG_3571.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"144","46f4e118-85c9-4d1a-8b1f-653c0df4cbdc","IMG_0569.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"145","c4978b26-c6b8-44bf-a279-92647eb27882","IMG_1455.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"146","e76d2368-0b24-4567-b48a-35fc328e3ef3","IMG_1161.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"147","db6b1738-f0ce-4b43-9758-3fbac95d0d81","IMG_1257.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"148","453bab61-d223-443e-be3b-5446774ea3e7","IMG_0944.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"149","62c97580-5698-4f7d-bd74-fc0f9b21daa1","IMG_3584.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"150","ab07c11c-62a8-4a55-8d3e-a74a4817cc7b","IMG_0491.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"151","886dfae9-6a29-4f1c-ae42-8f2b63d8a07b","IMG_3590.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"152","de1fff66-0555-4c43-ad79-9516ac6e5f48","IMG_0554.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"153","653d61eb-1837-431e-96e8-b1349eb9af97","IMG_1465.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"154","b2eb47e9-05e0-48dd-a2f8-fe02bb1f1c08","IMG_3566.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"155","904de072-866b-4736-af56-e46e3d541b55","IMG_0989.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"156","71472884-228e-4245-9048-c418635bce04","IMG_0552.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"157","e01863d6-7989-4be6-a4fa-1082ec1db7c5","IMG_3586.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"158","2aa3e623-8e2b-4b68-926d-a058daa74b01","IMG_0550.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"159","4b8a8492-a2a4-42ee-b104-4fca877e5e0d","IMG_0576.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"160","3fe22d9d-9564-4482-a28e-8a22dfeb378f","IMG_3424.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"161","e20376b7-f242-40ce-bbf6-d19ed73a12e5","IMG_9740.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"162","e84fc257-6e86-4df0-ae36-020943e87a51","IMG_6380.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"163","f7f1faf9-6547-4bc0-a866-ed56732853e6","IMG_0608.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"164","303aba2b-384d-4c63-b039-8c8ffa74d18c","IMG_1371.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"165","9d057534-a0b1-4693-9f16-59d3b45de04c","IMG_0596.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"166","121f9844-3d36-4677-9918-5c68e91765cd","IMG_0570.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"167","103f8c8e-f27e-4899-82b3-a1d46212ffea","IMG_2128.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"168","1c06b904-b688-4cee-826f-c548c72bb18a","IMG_9764.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"169","2667b765-55c9-4105-b26b-48f3fd14b291","IMG_3389.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"170","150d66ce-5d13-474f-b5eb-6d36340ec32a","IMG_3432.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"171","7591e016-a300-44f2-938d-d65e60d5a47b","IMG_3414.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"172","c8da8d55-fd4f-4033-be20-e9ba6dcc30a9","IMG_1443.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"173","63cacd82-76c5-4734-aec3-9eb6b9576698","IMG_3480.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"174","81716199-5e4c-48c0-9820-511ffbca5ea3","IMG_0597.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"175","c4e84484-3e5e-4a67-b4d4-3a142f434fb1","IMG_3425.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"176","b98cc70e-a222-4470-9744-66b8aaccb059","IMG_9760.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"177","cd453280-2096-4a68-bfd2-1bf070f79140","IMG_3583.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"178","6eced0c9-d340-463a-a0fc-64b0609fa63d","IMG_0483.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"179","127b027b-9baf-489a-bb1c-e6a0b38ada4c","IMG_1350.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"180","8cfdfc5e-4c54-45b3-bdb5-54129cc96ba9","IMG_0605.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"181","49ae27e7-0023-467f-8aca-bb104ef47c84","IMG_3199.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"182","3d117702-c8f8-45e6-aa03-e4cee65e6a77","IMG_0553.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"183","e2d81cd2-8c16-4f70-a1dc-73f64923f128","IMG_0532.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"184","645aa013-2e6b-431e-ae86-67ea6cb81e69","IMG_7172.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"185","7e3a48fd-d963-40eb-9e30-66c05f0dde8d","IMG_1470.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"186","40a277b2-0d86-432a-b410-b626cee970de","IMG_0915.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"187","615e1528-eebc-4fad-9f66-3610b8dadcb3","IMG_0618.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"188","affcd67a-10aa-4ac7-a0e5-6e649a94bdf4","IMG_0543.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"189","50eb2155-7ceb-47d9-af3a-bb19534fa799","IMG_2337.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"190","5151bc38-be6f-4f47-9bbb-66444e94b550","IMG_1467.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"191","51da2d33-b316-47e9-a621-779da0358398","IMG_0992.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"192","08c498b3-57ea-4c23-b807-3a131fbf0b2c","IMG_9762.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"193","e47bfd47-14a5-40f2-a056-73d5adaf9ee0","IMG_1962.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"194","3059f085-aaea-418a-8ef4-a8cba2393065","IMG_0621.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"195","8b4882ae-1cce-4a22-a749-ad807b0285af","IMG_1050.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"196","37297b05-c065-4bdd-a9be-650fb05f1ab1","IMG_0575.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"197","37285abd-f912-41ce-88db-4962ce09f1e1","IMG_0578.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"198","3e887562-8190-4040-b18e-86f4aa7acad7","IMG_9752.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"199","0b3e6dd7-5218-475c-9e82-7ddcfeeb6288","IMG_0595.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"200","1fca7c64-4fcf-407a-a0eb-c0dc7381c5c8","IMG_3376.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"201","f078e356-7525-467b-bdd2-61c8b5eeaebf","IMG_1241.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"202","9e05d7c6-1838-407e-b601-204039b82326","IMG_1015.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"203","e1cd9573-54ae-478e-86a7-047fff410387","IMG_3594.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"204","8b90a470-b98e-4e0c-952c-915fced5efe1","IMG_0492.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
