"ordinal","asset_id","filename","local_classification","confidence","patient_context","procedure_context","sensitive_text","external_ai_current","human_decision","reviewer","reviewed_at","notes"
"332","74906a97-3260-44fb-a10e-b37ad1b2d230","IMG_0594.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"333","754da23b-9e34-4313-8e53-62f474c0bb1a","IMG_0505.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"334","6b1694e2-0dfb-45b3-8f78-e477637e8c75","IMG_7170.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"335","51ddb634-079f-431c-a9d0-6f8afdd7c522","IMG_2956.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"336","7d268af4-cf7c-41a5-80f2-01f1b61ca153","IMG_1936.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"337","4968cbbf-3034-4560-b234-dbd0ce45d8e2","IMG_0920.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"338","8e9fc753-2636-425f-ae18-0668687236bc","IMG_1944.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"339","929a5daa-bf7b-497f-a1b5-f8309f7260ca","IMG_3960.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"340","ca9672e1-5d43-4ffe-a7d7-771b13aa4658","IMG_0530.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"341","ccffbbb2-ef01-46d7-a6a4-b9e5ab540d2a","IMG_3426.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"342","1256f9c1-c157-496b-b05f-3f7f3e8a2997","IMG_3963.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"343","11aaefd2-096f-4ddb-999f-0b69539b08bc","IMG_2937.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"344","aa8f8e22-8619-47e3-8ece-0ca2ee2b8e8e","IMG_2341.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"345","3bfcb885-acb6-4073-a61e-7167a2a38aaf","IMG_0950.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"346","03f9b743-6be6-4ef5-a941-a72ce136fa4b","IMG_2952.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"347","9bbf9a96-3de5-45f7-b12e-8ed6be84a5f8","IMG_1016.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"348","c260d489-322f-402f-983c-31737918095a","IMG_3415.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"349","28f27fae-21f9-4b6f-88cc-ad395e0e129e","IMG_3396.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"350","49711af2-5c3a-4655-a2c4-85cd0bc67a71","export_1754731689768.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"351","f820ce2e-3db0-4c26-82da-961da74eede3","IMG_0577.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"352","9962c154-1932-4cac-b09a-dbb97e72c1b2","IMG_3399.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"353","6211b7c0-37f1-4623-98d4-858a1fc78313","IMG_0998.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"354","b6e9ae2a-1fbf-447a-8505-99f0ac393f28","IMG_0916.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"355","5a7cec35-3c7e-494f-8e52-13da8d894df4","IMG_3390.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"356","74893e64-08e4-4d63-bd3d-1ce259f4d0e9","IMG_1450.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"357","2e6c8981-37a6-424d-9e87-f64fdae48699","IMG_9746.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"358","8b7f2ab8-103e-42f0-84d8-a0bc2efd06be","IMG_1384.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"359","0a932fbd-8675-4301-99d9-ec052b1c22b4","IMG_4101.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"360","7310ba59-6d74-4427-922d-40f0f10ec753","IMG_4620.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"361","3c81bbb7-84ed-4978-bd86-6fca2f513e69","IMG_2931.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"362","7098e210-5e86-4c0e-87bf-f85bf5a9fdca","IMG_2955.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"363","c827ffd9-334b-481d-b246-765ec06f4720","IMG_2957.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"364","d666ba57-2e5d-4b2f-ab1f-b4d18472c765","IMG_2984.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"365","99a2ce67-83ba-401c-9859-ab94909a0520","IMG_3387.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"366","b69c3f89-01c2-4414-9eb6-19c27aa2ab14","IMG_4613.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"367","f9741382-e57c-43a2-b144-3e61588c6eb8","IMG_1952.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"368","622b59a5-e04f-4b4a-84ec-20fb6e14ecfb","IMG_3403.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"369","4f9695dc-3671-49ac-9fbe-5467ea8615e0","IMG_3401.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"370","7c8deaf5-2cb9-4c85-80d1-7a9e2d3e8a37","IMG_7175.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"371","cfc5709d-04fe-4ba6-ad76-c4e948c8f232","IMG_3560.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
"372","2db99fa8-2059-4da1-a27d-60922db269ca","IMG_0607.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:58:18.330823Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 301-500."
