asset_id,filename,rule_id,state,severity
c86344e9-5b32-4d86-9205-67952d508651,IMG_3429.MP4,TREATMENT_ACTION,PASS,
c86344e9-5b32-4d86-9205-67952d508651,IMG_3429.MP4,TREATMENT_ANATOMY,PASS,
c86344e9-5b32-4d86-9205-67952d508651,IMG_3429.MP4,TREATMENT_CLINICAL_OBSERVATION,PASS,
c86344e9-5b32-4d86-9205-67952d508651,IMG_3429.MP4,ACTION_CLINICAL_OBSERVATION,PASS,
c86344e9-5b32-4d86-9205-67952d508651,IMG_3429.MP4,RELATIONSHIP_INTEGRITY,PASS,
c86344e9-5b32-4d86-9205-67952d508651,IMG_3429.MP4,ENVIRONMENT_NARRATIVE,PASS,
c86344e9-5b32-4d86-9205-67952d508651,IMG_3429.MP4,CINEMATOGRAPHY_COMPOSITION,PASS,
c86344e9-5b32-4d86-9205-67952d508651,IMG_3429.MP4,GLOBAL_STRUCTURED_FACTS,PASS,
c86344e9-5b32-4d86-9205-67952d508651,IMG_3429.MP4,NARRATIVE_CLAIMS,PASS,
c86344e9-5b32-4d86-9205-67952d508651,IMG_3429.MP4,TRANSCRIPT_VISUAL,PASS_WITH_UNCERTAINTY,
c86344e9-5b32-4d86-9205-67952d508651,IMG_3429.MP4,OCR_VISUAL,PASS_WITH_UNCERTAINTY,
c86344e9-5b32-4d86-9205-67952d508651,IMG_3429.MP4,MARKETING_VISIBLE_CONTENT,PASS,
c86344e9-5b32-4d86-9205-67952d508651,IMG_3429.MP4,SEARCH_REPRESENTATION,INCOMPLETE,P2
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,IDENTITY_PROVENANCE,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,LOCKED_LAYER_ARCHITECTURE,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,TEMPORAL_STRUCTURE,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,PEOPLE_ROLE,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,PEOPLE_ACTION,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,PEOPLE_APPEARANCE,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,ACTION_ANATOMY,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,TREATMENT_ACTION,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,TREATMENT_ANATOMY,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,TREATMENT_CLINICAL_OBSERVATION,PASS_WITH_UNCERTAINTY,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,ACTION_CLINICAL_OBSERVATION,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,RELATIONSHIP_INTEGRITY,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,ENVIRONMENT_NARRATIVE,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,CINEMATOGRAPHY_COMPOSITION,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,GLOBAL_STRUCTURED_FACTS,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,NARRATIVE_CLAIMS,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,TRANSCRIPT_VISUAL,NOT_APPLICABLE,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,OCR_VISUAL,PASS_WITH_UNCERTAINTY,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,MARKETING_VISIBLE_CONTENT,PASS,
444da390-0117-4380-8c87-d7c32f2903ff,IMG_9871.MOV,SEARCH_REPRESENTATION,INCOMPLETE,P2
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,IDENTITY_PROVENANCE,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,LOCKED_LAYER_ARCHITECTURE,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,TEMPORAL_STRUCTURE,NOT_APPLICABLE,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,PEOPLE_ROLE,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,PEOPLE_ACTION,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,PEOPLE_APPEARANCE,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,ACTION_ANATOMY,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,TREATMENT_ACTION,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,TREATMENT_ANATOMY,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,TREATMENT_CLINICAL_OBSERVATION,PASS_WITH_UNCERTAINTY,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,ACTION_CLINICAL_OBSERVATION,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,RELATIONSHIP_INTEGRITY,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,ENVIRONMENT_NARRATIVE,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,CINEMATOGRAPHY_COMPOSITION,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,GLOBAL_STRUCTURED_FACTS,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,NARRATIVE_CLAIMS,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,TRANSCRIPT_VISUAL,NOT_APPLICABLE,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,OCR_VISUAL,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,MARKETING_VISIBLE_CONTENT,PASS,
37838d30-a0ce-4f90-8cc3-c986db0aaa65,DSC03753.JPG,SEARCH_REPRESENTATION,CONFLICT,P1
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,IDENTITY_PROVENANCE,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,LOCKED_LAYER_ARCHITECTURE,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,TEMPORAL_STRUCTURE,NOT_APPLICABLE,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,PEOPLE_ROLE,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,PEOPLE_ACTION,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,PEOPLE_APPEARANCE,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,ACTION_ANATOMY,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,TREATMENT_ACTION,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,TREATMENT_ANATOMY,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,TREATMENT_CLINICAL_OBSERVATION,PASS_WITH_UNCERTAINTY,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,ACTION_CLINICAL_OBSERVATION,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,RELATIONSHIP_INTEGRITY,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,ENVIRONMENT_NARRATIVE,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,CINEMATOGRAPHY_COMPOSITION,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,GLOBAL_STRUCTURED_FACTS,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,NARRATIVE_CLAIMS,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,TRANSCRIPT_VISUAL,NOT_APPLICABLE,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,OCR_VISUAL,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,MARKETING_VISIBLE_CONTENT,PASS,
6215ad8b-12be-4a8e-bc49-f6b3dcf55c21,DSC08097.JPG,SEARCH_REPRESENTATION,CONFLICT,P1
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,IDENTITY_PROVENANCE,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,LOCKED_LAYER_ARCHITECTURE,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,TEMPORAL_STRUCTURE,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,PEOPLE_ROLE,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,PEOPLE_ACTION,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,PEOPLE_APPEARANCE,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,ACTION_ANATOMY,PASS,
64712c6a-c02c-46e9-9f73-16786109468b,IMG_0493.MP4,TREATMENT_ACTION,PASS_WITH_UNCERTAINTY,P2
